order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,profit,discount,sales_price
6525,2022-04-24,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,TEC-PH-10002310,60,60,1,3,6.0,6.0,72.0
6526,2023-06-06,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001525,10,10,5,3,1.0,1.0,12.0
6527,2023-03-19,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,OFF-BI-10001308,10,10,5,2,1.0,1.0,12.0
6528,2023-05-09,Second Class,Corporate,United States,Warwick,Rhode Island,2886,East,Technology,Copiers,TEC-CO-10002095,1680,2000,4,5,168.0,168.0,2016.0
6529,2023-06-04,Standard Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10004946,190,220,4,3,19.0,19.0,228.0
6530,2023-04-01,Standard Class,Home Office,United States,El Paso,Texas,79907,Central,Office Supplies,Labels,OFF-LA-10004425,10,10,3,3,1.0,1.0,12.0
6531,2022-03-18,Standard Class,Home Office,United States,El Paso,Texas,79907,Central,Office Supplies,Binders,OFF-BI-10000320,0,0,3,4,0.0,0.0,0.0
6532,2022-03-22,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Office Supplies,Art,OFF-AR-10001315,10,10,5,5,1.0,1.0,12.0
6533,2022-08-22,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Technology,Accessories,TEC-AC-10004595,120,140,1,3,12.0,12.0,144.0
6534,2023-03-27,Standard Class,Consumer,United States,Rochester,Minnesota,55901,Central,Technology,Accessories,TEC-AC-10001539,340,400,5,2,34.0,34.0,408.0
6535,2022-07-26,Standard Class,Consumer,United States,Buffalo,New York,14215,East,Office Supplies,Binders,OFF-BI-10001359,1810,2150,3,4,181.0,181.0,2172.0
6536,2023-02-08,Standard Class,Consumer,United States,Buffalo,New York,14215,East,Furniture,Bookcases,FUR-BO-10002213,3690,4010,10,5,369.0,369.0,4428.0
6537,2022-12-16,First Class,Corporate,United States,Knoxville,Tennessee,37918,South,Furniture,Tables,FUR-TA-10003008,270,330,3,5,27.0,27.0,324.0
6538,2022-10-10,First Class,Corporate,United States,Knoxville,Tennessee,37918,South,Office Supplies,Storage,OFF-ST-10000934,80,100,3,3,8.0,8.0,96.0
6539,2023-12-30,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Technology,Phones,TEC-PH-10004042,140,160,1,3,14.0,14.0,168.0
6540,2022-01-26,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Chairs,FUR-CH-10002439,250,290,5,2,25.0,25.0,300.0
6541,2023-01-17,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001363,60,70,6,4,6.0,6.0,72.0
6542,2022-01-03,First Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003394,130,140,2,2,13.0,13.0,156.0
6543,2023-08-03,First Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10003171,100,110,3,2,10.0,10.0,120.0
6544,2022-07-24,First Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10003123,30,30,1,5,3.0,3.0,36.0
6545,2023-10-08,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Binders,OFF-BI-10003007,60,60,5,2,6.0,6.0,72.0
6546,2022-03-17,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Labels,OFF-LA-10000973,10,10,2,3,1.0,1.0,12.0
6547,2023-08-06,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Paper,OFF-PA-10000483,20,20,1,2,2.0,2.0,24.0
6548,2023-08-29,Standard Class,Home Office,United States,Elmhurst,Illinois,60126,Central,Furniture,Chairs,FUR-CH-10000863,590,630,6,3,59.0,59.0,708.0
6549,2023-05-14,Standard Class,Home Office,United States,Elmhurst,Illinois,60126,Central,Office Supplies,Paper,OFF-PA-10003036,20,20,3,2,2.0,2.0,24.0
6550,2023-01-30,First Class,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,FUR-CH-10002304,130,160,6,5,13.0,13.0,156.0
6551,2022-08-29,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10000422,310,330,4,2,31.0,31.0,372.0
6552,2023-10-06,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10002986,10,10,2,3,1.0,1.0,12.0
6553,2023-05-02,Second Class,Home Office,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10002289,150,160,5,5,15.0,15.0,180.0
6554,2022-04-24,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Accessories,TEC-AC-10001606,280,320,4,3,28.0,28.0,336.0
6555,2023-01-03,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Storage,OFF-ST-10003805,440,510,3,3,44.0,44.0,528.0
6556,2022-01-28,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10002109,0,0,1,3,0.0,0.0,0.0
6557,2022-08-01,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000632,10,10,1,3,1.0,1.0,12.0
6558,2022-03-07,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10003510,20,20,1,4,2.0,2.0,24.0
6559,2023-10-02,Standard Class,Corporate,United States,Buffalo,New York,14215,East,Furniture,Chairs,FUR-CH-10004997,1430,1520,9,5,143.0,143.0,1716.0
6560,2022-02-12,Standard Class,Corporate,United States,Roseville,California,95661,West,Office Supplies,Envelopes,OFF-EN-10003001,360,420,5,5,36.0,36.0,432.0
6561,2023-04-06,Standard Class,Corporate,United States,Roseville,California,95661,West,Office Supplies,Labels,OFF-LA-10003766,0,0,1,3,0.0,0.0,0.0
6562,2023-10-22,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Appliances,OFF-AP-10003040,30,30,5,2,3.0,3.0,36.0
6563,2022-01-01,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Binders,OFF-BI-10001078,20,20,3,4,2.0,2.0,24.0
6564,2022-07-25,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Furniture,Tables,FUR-TA-10003469,170,190,2,5,17.0,17.0,204.0
6565,2023-12-22,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,OFF-AR-10002578,10,10,3,2,1.0,1.0,12.0
6566,2023-11-13,Standard Class,Consumer,United States,Lawrence,Massachusetts,1841,East,Furniture,Chairs,FUR-CH-10004675,770,870,4,2,77.0,77.0,924.0
6567,2023-11-12,Second Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Binders,OFF-BI-10004632,220,240,4,4,22.0,22.0,264.0
6568,2022-03-20,Second Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Art,OFF-AR-10003087,10,10,5,2,1.0,1.0,12.0
6569,2022-10-25,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10001868,0,0,2,2,0.0,0.0,0.0
6570,2022-07-27,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10002602,270,320,3,2,27.0,27.0,324.0
6571,2022-02-02,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,OFF-EN-10000056,140,150,3,2,14.0,14.0,168.0
6572,2022-08-30,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10000474,190,230,3,4,19.0,19.0,228.0
6573,2023-10-12,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003971,10,10,2,5,1.0,1.0,12.0
6574,2022-01-06,Standard Class,Corporate,United States,Plainfield,New Jersey,7060,East,Office Supplies,Storage,OFF-ST-10000689,480,560,4,4,48.0,48.0,576.0
6575,2022-03-19,Standard Class,Corporate,United States,Plainfield,New Jersey,7060,East,Technology,Machines,TEC-MA-10004255,270,320,8,4,27.0,27.0,324.0
6576,2023-05-19,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Accessories,TEC-AC-10000990,1000,1050,8,3,100.0,100.0,1200.0
6577,2023-01-21,Standard Class,Consumer,United States,Los Angeles,California,90008,West,Furniture,Chairs,FUR-CH-10003968,140,170,3,4,14.0,14.0,168.0
6578,2022-06-17,Second Class,Consumer,United States,Arlington,Virginia,22204,South,Technology,Phones,TEC-PH-10001615,140,170,6,2,14.0,14.0,168.0
6579,2022-07-10,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10000895,940,1010,7,3,94.0,94.0,1128.0
6580,2022-01-06,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Paper,OFF-PA-10003001,10,10,1,2,1.0,1.0,12.0
6581,2022-07-13,Same Day,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Art,OFF-AR-10002766,10,10,3,2,1.0,1.0,12.0
6582,2023-06-05,Same Day,Consumer,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10003095,90,100,3,5,9.0,9.0,108.0
6583,2022-05-02,Standard Class,Corporate,United States,Edmonds,Washington,98026,West,Technology,Accessories,TEC-AC-10003610,150,180,3,2,15.0,15.0,180.0
6584,2023-09-10,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Art,OFF-AR-10003727,80,100,6,2,8.0,8.0,96.0
6585,2022-11-22,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Technology,Phones,TEC-PH-10002660,240,270,4,5,24.0,24.0,288.0
6586,2022-11-08,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Furnishings,FUR-FU-10003274,10,10,5,3,1.0,1.0,12.0
6587,2023-09-02,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Art,OFF-AR-10003829,20,20,6,5,2.0,2.0,24.0
6588,2023-01-14,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Furniture,Bookcases,FUR-BO-10003441,280,300,3,3,28.0,28.0,336.0
6589,2022-06-12,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Binders,OFF-BI-10003355,10,10,3,5,1.0,1.0,12.0
6590,2022-12-31,Standard Class,Consumer,United States,Salem,Virginia,24153,South,Office Supplies,Supplies,OFF-SU-10003505,190,230,2,5,19.0,19.0,228.0
6591,2022-03-03,First Class,Consumer,United States,Delray Beach,Florida,33445,South,Office Supplies,Labels,OFF-LA-10004484,10,10,3,3,1.0,1.0,12.0
6592,2023-03-11,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10000658,30,30,3,3,3.0,3.0,36.0
6593,2023-07-06,Standard Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10000347,20,20,5,3,2.0,2.0,24.0
6594,2022-01-11,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001989,20,30,2,3,2.0,2.0,24.0
6595,2022-10-20,Standard Class,Corporate,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Art,OFF-AR-10001897,110,130,7,2,11.0,11.0,132.0
6596,2023-09-22,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Binders,OFF-BI-10000285,10,10,5,2,1.0,1.0,12.0
6597,2022-11-06,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,OFF-PA-10001804,10,10,1,4,1.0,1.0,12.0
6598,2023-03-13,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Binders,OFF-BI-10002557,0,0,1,2,0.0,0.0,0.0
6599,2023-06-29,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002319,60,60,2,2,6.0,6.0,72.0
6600,2022-10-06,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Furniture,Furnishings,FUR-FU-10003849,50,60,3,3,5.0,5.0,60.0
6601,2023-10-22,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Office Supplies,Paper,OFF-PA-10002923,130,150,3,5,13.0,13.0,156.0
6602,2023-01-26,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Furniture,Chairs,FUR-CH-10004754,210,240,8,5,21.0,21.0,252.0
6603,2023-11-14,Standard Class,Corporate,United States,Clinton,Maryland,20735,East,Office Supplies,Labels,OFF-LA-10000634,20,20,6,5,2.0,2.0,24.0
6604,2023-02-06,First Class,Consumer,United States,Commerce City,Colorado,80022,West,Office Supplies,Storage,OFF-ST-10001418,140,150,3,4,14.0,14.0,168.0
6605,2022-05-26,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Fasteners,OFF-FA-10003467,10,10,3,2,1.0,1.0,12.0
6606,2022-11-03,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Office Supplies,Paper,OFF-PA-10001293,50,50,7,2,5.0,5.0,60.0
6607,2023-12-13,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Technology,Phones,TEC-PH-10003885,200,210,4,3,20.0,20.0,240.0
6608,2023-05-24,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Furniture,Chairs,FUR-CH-10004860,430,480,6,2,43.0,43.0,516.0
6609,2023-05-18,Standard Class,Consumer,United States,Santa Ana,California,92704,West,Technology,Machines,TEC-MA-10002428,320,370,3,4,32.0,32.0,384.0
6610,2023-11-25,Same Day,Corporate,United States,Clinton,Maryland,20735,East,Office Supplies,Storage,OFF-ST-10002406,80,90,6,3,8.0,8.0,96.0
6611,2022-01-24,First Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10004209,20,20,3,2,2.0,2.0,24.0
6612,2022-03-24,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001891,160,190,2,4,16.0,16.0,192.0
6613,2022-02-04,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002215,20,20,3,5,2.0,2.0,24.0
6614,2023-06-03,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Technology,Phones,TEC-PH-10002103,440,470,5,4,44.0,44.0,528.0
6615,2023-07-23,Standard Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Furnishings,FUR-FU-10003394,180,210,3,4,18.0,18.0,216.0
6616,2023-08-27,First Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Bookcases,FUR-BO-10004218,190,240,2,3,19.0,19.0,228.0
6617,2023-02-02,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Labels,OFF-LA-10000081,20,20,6,3,2.0,2.0,24.0
6618,2022-11-14,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001497,200,220,4,3,20.0,20.0,240.0
6619,2022-01-02,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Paper,OFF-PA-10004983,30,30,5,4,3.0,3.0,36.0
6620,2022-10-20,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Art,OFF-AR-10004010,200,210,6,4,20.0,20.0,240.0
6621,2022-12-26,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Office Supplies,Supplies,OFF-SU-10002881,3700,4160,5,3,370.0,370.0,4440.0
6622,2023-01-29,Second Class,Corporate,United States,Springfield,Missouri,65807,Central,Furniture,Bookcases,FUR-BO-10001608,170,210,3,2,17.0,17.0,204.0
6623,2022-08-30,First Class,Corporate,United States,San Francisco,California,94109,West,Furniture,Furnishings,FUR-FU-10001487,30,40,6,4,3.0,3.0,36.0
6624,2023-05-01,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Labels,OFF-LA-10001934,50,60,8,2,5.0,5.0,60.0
6625,2023-10-24,Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Tables,FUR-TA-10002855,90,100,1,5,9.0,9.0,108.0
6626,2023-06-10,Standard Class,Consumer,United States,Texas City,Texas,77590,Central,Furniture,Chairs,FUR-CH-10004875,160,200,4,4,16.0,16.0,192.0
6627,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Machines,TEC-MA-10001127,6440,7000,4,3,644.0,644.0,7728.0
6628,2022-05-29,Standard Class,Consumer,United States,Bellevue,Washington,98006,West,Office Supplies,Paper,OFF-PA-10003177,10,10,2,3,1.0,1.0,12.0
6629,2022-09-06,Second Class,Consumer,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10000011,260,280,14,3,26.0,26.0,312.0
6630,2022-12-05,Standard Class,Home Office,United States,Wilson,North Carolina,27893,South,Office Supplies,Binders,OFF-BI-10001757,10,10,5,4,1.0,1.0,12.0
6631,2022-09-17,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10000847,600,700,3,5,60.0,60.0,720.0
6632,2022-10-30,Standard Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Tables,FUR-TA-10001307,1420,1750,5,4,142.0,142.0,1704.0
6633,2023-06-30,Second Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Appliances,OFF-AP-10001205,40,50,1,2,4.0,4.0,48.0
6634,2022-07-12,Same Day,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10001838,180,200,1,3,18.0,18.0,216.0
6635,2022-12-10,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10003982,70,70,11,3,7.0,7.0,84.0
6636,2022-06-05,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Phones,TEC-PH-10004977,590,630,4,4,59.0,59.0,708.0
6637,2023-03-07,Same Day,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Labels,OFF-LA-10003510,110,120,5,3,11.0,11.0,132.0
6638,2022-01-07,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10001573,10,10,3,5,1.0,1.0,12.0
6639,2022-07-26,Second Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001196,90,110,6,2,9.0,9.0,108.0
6640,2022-06-18,Second Class,Corporate,United States,Lorain,Ohio,44052,East,Furniture,Tables,FUR-TA-10003954,1330,1420,8,4,133.0,133.0,1596.0
6641,2022-05-03,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,OFF-BI-10001989,120,130,6,4,12.0,12.0,144.0
6642,2022-10-02,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Technology,Accessories,TEC-AC-10001714,70,80,2,5,7.0,7.0,84.0
6643,2022-07-19,Standard Class,Consumer,United States,Indianapolis,Indiana,46203,Central,Office Supplies,Labels,OFF-LA-10003498,110,130,9,3,11.0,11.0,132.0
6644,2023-01-29,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Technology,Phones,TEC-PH-10000576,390,440,4,5,39.0,39.0,468.0
6645,2023-08-31,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Technology,Phones,TEC-PH-10004188,120,140,7,5,12.0,12.0,144.0
6646,2023-01-10,Standard Class,Consumer,United States,Redmond,Oregon,97756,West,Office Supplies,Appliances,OFF-AP-10001469,120,130,4,4,12.0,12.0,144.0
6647,2022-02-14,Standard Class,Home Office,United States,Springfield,Oregon,97477,West,Furniture,Tables,FUR-TA-10003473,480,560,3,3,48.0,48.0,576.0
6648,2022-11-29,Standard Class,Home Office,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10001205,80,90,2,2,8.0,8.0,96.0
6649,2022-09-21,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Binders,OFF-BI-10002429,30,40,7,2,3.0,3.0,36.0
6650,2023-02-20,First Class,Corporate,United States,Arlington,Texas,76017,Central,Technology,Copiers,TEC-CO-10001943,300,320,2,2,30.0,30.0,360.0
6651,2022-05-10,First Class,Corporate,United States,Arlington,Texas,76017,Central,Office Supplies,Fasteners,OFF-FA-10004854,40,50,5,3,4.0,4.0,48.0
6652,2023-05-24,First Class,Corporate,United States,Arlington,Texas,76017,Central,Furniture,Furnishings,FUR-FU-10001095,20,20,2,4,2.0,2.0,24.0
